date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2013-12-26,217357.712179,39072,8315,6268,0.588765344946,1.732329,1.2e-05,172759020.348,0.022098,0.0
2013-12-27,360470.735492,35657,8185,6764,0.803088677736,2.535899,1.2e-05,190956955.1,0.024426,148422.0
2013-12-28,216962.888462,34810,7061,6469,0.890348076022,1.723948,1.2e-05,215415713.716,0.027554,143404.0
2013-12-29,526423.063082,30031,7432,6414,0.735455133278,1.678793,1e-05,213511250.065,0.027311,56772.0
2013-12-30,439749.068925,32430,9400,6644,0.593987141055,1.74642,1.2e-05,211514548.577,0.027055,72634.0
2013-12-31,1175837.96627,31552,9449,7007,0.870853902075,1.788074,1.2e-05,216360891.85,0.027675,63621.0
2014-01-01,318115.86389,29473,7867,6771,0.83650694777,1.925634,1e-05,213940524.688,0.027365,58533.0
2014-01-02,258364.369315,33206,9320,7000,0.752347409892,13.873184,1.2e-05,211189534.048,0.027014,128914.0
2014-01-03,284005.717363,36193,12817,7223,0.830582912328,22.837894,1.2e-05,225064669.446,0.028788,89780.0
2014-01-04,285009.785783,30148,10311,7213,0.849048617105,1.954321,1.2e-05,217191112.341,0.027781,60973.0
2014-01-05,339310.142428,33574,9203,7097,0.830091880422,3.31342,1.2e-05,219662714.633,0.028098,200438.0
2014-01-06,827656.204184,42942,11705,7568,0.635398406006,26.974143,1.2e-05,197779284.618,0.025298,184478.0
2014-01-07,272360.032353,41380,12138,7715,0.593377,2.142204,1.2e-05,201695493.293,0.025799,73761.0
2014-01-08,528216.177696,39982,7949,4161,0.9015875,0.953891,1.2e-05,178446407.187,0.022825,82941.0
2014-01-09,333221.445938,42423,15666,7792,0.794015487252,3.090232,1.2e-05,179791226.616,0.022997,100357.0
2014-01-10,301371.475546,34655,10679,7501,0.72026705474,1.919747,1.2e-05,174865803.446,0.022367,64111.0
2014-01-11,214222.144437,37366,11924,7851,0.534671140025,2.014737,1.2e-05,177628794.565,0.022721,70390.0
2014-01-12,163904.596757,30387,10439,7481,0.55257104685,2.696591,1.2e-05,188891569.041,0.024162,42581.0
2014-01-13,494027.393163,36093,12100,7424,0.62815355754,4.294851,1.2e-05,171691848.145,0.021961,15328.0
2014-01-14,673595.027466,34141,11939,7763,0.683736548788,2.028993,1.2e-05,169834235.014,0.021724,41916.0
2014-01-15,402673.77152,33113,10777,7738,0.565628813414,2.143112,1e-05,165599286.945,0.021182,25189.0
2014-01-16,271097.565358,44003,11024,8689,0.64372295,2.0835,1e-05,173592940.189,0.022205,58851.0
2014-01-17,228786.222837,63299,10377,7803,0.58500846982,2.322244,1e-05,164095108.752,0.02099,72572.0
2014-01-18,510331.945777,39271,13975,8479,0.687189961458,2.604275,1e-05,160724219.611,0.020559,21242.0
2014-01-19,285284.832269,61123,3471,1761,2.1314,1.797857,1e-05,166633696.392,0.021314,69842.0
2014-01-20,367264.600764,73649,7037,3906,1.16252879539,13.040056,1e-05,163286913.144,0.020886,67712.0
2014-01-21,440913.824608,52193,18322,7925,0.8022653079,3.174609,1.2e-05,155179630.417,0.019849,82453.0
2014-01-22,412578.803802,28323,14588,8420,0.694909862352,25.442388,1.2e-05,156245121.918,0.019986,60703.0
2014-01-23,237857.394253,28193,14257,7950,0.92705059965,2.139351,1.2e-05,151545705.046,0.019385,106755.0
2014-01-24,462578.285371,39625,11371,5356,0.92625,1.384545,1e-05,144827207.233,0.018525,136622.0
2014-01-25,207960.296776,63141,19060,7954,0.626318432057,3.934823,1e-05,141561489.007,0.018107,75029.0
2014-01-26,206888.466271,49681,8978,4907,0.76528,1.560159,1e-05,149575583.324,0.019132,77411.0
2014-01-27,321864.241523,63363,13518,7806,0.76165962943,2.917269,1e-05,157237901.785,0.020113,124685.0
2014-01-28,1227489.20506,63669,18922,8503,0.579082626486,3.826766,1.2e-05,151372186.476,0.019362,100169.0
2014-01-29,408494.770413,53740,13412,7806,0.636771,2.532266,1.2e-05,160584904.988,0.020541,73134.0
2014-01-30,243281.137672,45791,11178,7361,0.459793744753,2.395577,1.2e-05,158903302.903,0.020326,90862.0
2014-01-31,609528.061798,53860,7746,3407,0.325152,1.317025,1e-05,158875156.06,0.020322,98529.0
2014-02-01,539744.349575,62429,13812,5868,0.61557,2.104864,1e-05,160416055.964,0.020519,123949.0
2014-02-02,824740.93711,48314,2494,1260,0.518625,12.745602,1e-05,162183627.733,0.020745,112301.0
2014-02-03,820036.264911,53928,15092,7698,0.54249388103,4.254792,1e-05,168323052.22,0.021531,74739.0
2014-02-04,337206.721311,60227,13562,7710,0.5135920606,3.923049,1e-05,167306028.604,0.0214,75453.0
2014-02-05,203308.789403,52795,7342,4986,0.451952190744,1.870121,1e-05,164552560.918,0.021048,54085.0
2014-02-06,669427.066372,51589,7560,4557,0.891973549825,1.587653,1e-05,159871799.251,0.02045,97667.0
2014-02-07,244815.03681,66178,15837,8100,0.43207865182,4.112489,1e-05,154641226.133,0.01978,153029.0
2014-02-08,465116.534535,57847,10176,7637,0.493387799898,2.492971,1e-05,141080025.405,0.018046,54013.0
2014-02-09,200319.734279,52527,3312,1569,0.278768,0.838614,1e-05,136209527.396,0.017423,64662.0
2014-02-10,191676.365926,65015,10908,7416,0.40859339193,2.473897,1e-05,135722315.289,0.017361,38466.0
2014-02-11,226847.473976,62445,8412,5481,0.426936980544,2.196577,1e-05,142077725.807,0.018173,63155.0
2014-02-12,249453.814661,74654,21364,8623,0.455059755453,5.304352,1e-05,138351584.754,0.017697,67226.0
2014-02-13,735448.273565,69490,11174,8164,0.429025,7.202028,1e-05,134160303.956,0.017161,64399.0
2014-02-14,4166786.61803,63952,3391,2005,0.337239,1.009625,1e-05,125545191.077,0.016059,126825.0
2014-02-15,198877.716584,73442,19203,8702,0.42531754408,36.816655,1e-05,129070149.906,0.01651,82831.0
2014-02-16,91027.5998445,60371,4904,3290,0.223909237391,1.329665,1e-05,125784489.071,0.016089,80122.0
2014-02-17,221998.601406,69748,11339,8352,0.38960080511,13.578445,1e-05,119531627.463,0.01529,110878.0
2014-02-18,161522.1898,65574,11428,8636,0.39380430839,48.401578,1e-05,119677039.7,0.015308,152124.0
2014-02-19,126757.398947,66437,8550,4978,0.436849266565,1283.076983,1e-05,119168876.647,0.015243,106281.0
2014-02-20,55660617.9118,58092,11087,6266,0.362913665118,31.365159,1e-05,118819624.465,0.015198,217393.0
2014-02-21,1278455.92061,82047,22614,9131,0.398975356846,68.429885,1e-05,111812943.943,0.014302,124321.0
2014-02-22,146562.062178,62163,6674,3709,0.232680110454,2.140559,1e-05,118070578.253,0.015103,88006.0
2014-02-23,130308.959573,74096,17547,8646,0.34787426667,4.374007,1e-05,122035676.093,0.01561,103944.0
2014-02-24,172251.484097,70069,9213,5368,0.30822,1.971572,1e-05,120477953.27,0.015411,141564.0
2014-02-25,411537.736975,95626,13174,7917,0.273033241778,3.295506,1e-05,106359115.158,0.013605,293736.0
2014-02-26,149729.121376,78672,12747,7407,0.286418,12.019838,1e-05,101781107.351,0.013019,70979.0
2014-02-27,249083.929728,73860,13893,8674,0.31064,3.388941,1e-05,110389383.814,0.01412,101022.0
2014-02-28,417076.256427,74503,12338,8210,0.230065984302,3.832045,1e-05,110415835.932,0.014124,166863.0
2014-03-01,137193.723982,71659,10172,6604,0.218992,3.673109,1e-05,107005784.304,0.013687,111575.0
2014-03-02,135481.11317,61761,8057,5498,0.24109965,2.056937,1e-05,107771998.242,0.013785,62982.0
2014-03-03,246222.707325,86158,18948,8899,0.22699139175,9.243985,1e-05,106248528.316,0.01359,127717.0
2014-03-04,888892.859983,81234,12180,8858,0.313031956293,3.001112,1e-05,119681108.102,0.015309,179747.0
2014-03-05,658055.058745,81324,13995,8800,0.260715172908,2.975192,1e-05,125058089.978,0.015996,122347.0
2014-03-06,921921.039691,71479,9930,7554,0.328185920952,8.767477,1e-05,125023693.174,0.015992,142277.0
2014-03-07,900184.853058,69446,13654,8865,0.29461368552,27.540061,1e-05,124523348.726,0.015928,169553.0
2014-03-08,997984.048695,68621,15403,8508,0.179308416668,3.060936,1e-05,117420147.753,0.015019,56617.0
2014-03-09,247367.479458,60011,1792,1535,0.043347,57.510107,1e-05,112962222.225,0.014449,47281.0
2014-03-10,1284477.75739,69080,9780,9196,0.271498485312,2.966543,1e-05,114829944.259,0.014688,101610.0
2014-03-11,661580.702849,62106,7331,6266,0.25802477481,34.80874,1e-05,115493685.545,0.014773,33228.0
2014-03-12,369245.347875,70403,15780,9186,0.28398,3.76768,1e-05,111008537.803,0.014199,135171.0
2014-03-13,1196311.32328,65214,10518,8798,0.326733283671,2.809369,1e-05,112415005.949,0.014379,57138.0
2014-03-14,642016.425202,63408,11050,8824,0.272677004694,25.399924,1e-05,112054603.555,0.014333,121852.0
2014-03-15,244875.251508,62101,11901,11017,0.56245929448,2.788298,1e-05,111058620.042,0.014206,37093.0
2014-03-16,145878.25924,54280,9993,9037,0.346681964838,2.478748,1e-05,112250046.11,0.014358,82339.0
2014-03-17,264000.488547,60138,10689,8693,0.31705546022,2.524217,1e-05,111807498.434,0.014302,121541.0
2014-03-18,185542.972423,65551,11071,9047,0.264446655044,5.31173,1e-05,110247882.271,0.014102,87514.0
2014-03-19,176587.029025,66284,9374,8930,0.323240335121,3.543659,1e-05,109815538.634,0.014047,132717.0
2014-03-20,771975.677873,75889,13600,10308,0.34550616893,3.661497,1e-05,108982183.034,0.01394,162797.0
2014-03-21,299858.654939,66297,8203,6496,0.526374517528,38.378234,1e-05,107011275.737,0.013688,192607.0
2014-03-22,173435.405893,67685,8559,7806,0.38442748926,2.491109,1e-05,103547151.377,0.013245,137122.0
2014-03-23,282753.313215,67214,8844,7939,0.325570813106,27.214934,1e-05,101326067.517,0.012961,137413.0
2014-03-24,374203.49027,69384,9360,8285,0.264800231605,31.069983,1e-05,99055742.3114,0.01267,115538.0
2014-03-25,293960.285656,68612,9354,8812,0.279204926715,41.46181,1e-05,100620162.779,0.01287,90025.0
2014-03-26,655157.043905,65658,9574,8547,0.291935019348,25.089533,1e-05,100254230.825,0.012824,154104.0
2014-03-27,1524271.91161,68866,1930,2007,0.188685,136.696355,1e-05,98344120.2615,0.012579,272507.0
2014-03-28,295443.078291,64254,2890,1890,0.051595,0.982263,1e-05,80675098.9877,0.010319,220765.0
2014-03-29,399074.174233,61322,11344,8521,0.122920590408,28.77749,1e-05,83076111.3825,0.010626,121921.0
2014-03-30,539259.993717,73289,11332,8629,0.20088986121,26.531087,1e-05,80967116.2405,0.010357,177965.0
2014-03-31,342387.258159,69226,9982,8804,0.210751047704,14.883524,1e-05,75651394.3685,0.009677,244598.0
2014-04-01,313910.250933,76734,10682,9017,0.19752373214,91.882487,1e-05,68677024.9161,0.008785,172709.0
2014-04-02,807123.587123,71368,10686,9050,0.189163567998,40.047792,1e-05,68755823.9737,0.008795,306889.0
2014-04-03,300760.000468,81050,10476,8853,0.16924131229,2.942797,1e-05,61772101.66,0.007901,172873.0
2014-04-04,155981.866937,74989,9901,8772,0.171058282206,2.889981,1e-05,62220585.7861,0.007959,132007.0
2014-04-05,696427.118555,66626,9498,8354,0.2019,2.747332,1e-05,63136746.6473,0.008076,73596.0
2014-04-06,220878.41916,60745,1885,1379,0.7181,12.884174,1e-05,65276926.3854,0.00835,95708.0
2014-04-07,377606.708106,68410,3161,1695,0.619725,1.002871,1e-05,64596731.1043,0.008263,62187.0
2014-04-08,1014162.12923,73890,3104,1710,0.430612764875,1.061589,1e-05,62580333.7545,0.008005,65204.0
2014-04-09,402328.831216,107213,18854,8637,0.187832705001,6.500713,1e-05,62650417.9685,0.008014,221844.0
2014-04-10,312117.078219,114300,22164,9445,0.174337358386,6.244059,1e-05,61429535.4103,0.007857,332953.0
2014-04-11,953592.321234,113924,5774,4664,0.142299286396,141.456245,1e-05,49220163.2501,0.006296,345888.0
2014-04-12,437055.503139,74749,11494,7662,0.161235065966,3.330038,1e-05,51452410.9978,0.006581,182421.0
2014-04-13,138195.610805,68564,2183,1547,0.338634,1.092335,1e-05,49027378.7348,0.006271,153005.0
2014-04-14,565512.178224,108177,13996,8298,0.149579531788,16.897988,1e-05,46874340.823,0.005996,466329.0
2014-04-15,2491902.90806,118626,14580,8404,0.17831395608,134.417724,1e-05,50921214.2246,0.006513,274616.0
2014-04-16,1034580.52747,100176,3245,1931,0.51433402,158.184003,1e-05,60609165.2636,0.007753,1024970.0
2014-04-17,449816.310575,79337,2377,1524,0.35505,1.465919,1e-05,55511332.0833,0.007101,261187.0
2014-04-18,269695.313934,72331,2105,1355,0.20304,2.880778,1e-05,49603072.5217,0.006345,209538.0
2014-04-19,212493.344471,65460,1288,1126,0.260778,1.095874,1e-05,48540828.2076,0.006209,207541.0
2014-04-20,114674.068822,63423,823,1127,0.0259,12.418957,1e-05,50618229.1398,0.006475,162830.0
2014-04-21,431585.032848,71329,1103,1374,0.15515,16.477192,1e-05,48515849.5848,0.006206,172813.0
2014-04-22,23490201.6591,72089,1800,1452,0.30695,40.527327,1e-05,47997273.5105,0.006139,205655.0
2014-04-23,1396372.67681,82558,4495,3317,0.169079740752,130.117271,1e-05,47409235.2995,0.006064,248284.0
2014-04-24,502698.91625,94615,23135,8872,0.152625,154.114164,1.2e-05,47731755.8997,0.006105,201064.0
2014-04-25,425764.724917,105864,21126,8775,0.162254062582,497.39218,1e-05,47445650.3684,0.006069,115698.0
2014-04-26,181012.63672,65412,4574,4097,0.124066690523,99.026703,1e-05,42929943.0541,0.005491,62246.0
2014-04-27,480211.778405,78979,13911,7656,0.14493234724,238.88485,1e-05,42056351.3151,0.00538,183777.0
2014-04-28,394820.099964,76154,1752,1712,0.2402,155.899215,1e-05,37555607.9346,0.004804,179020.0
2014-04-29,723391.314571,66020,1528,1466,0.05136,105.880465,1e-05,40151259.5002,0.005136,66925.0
2014-04-30,460894.213289,83987,2016,1598,0.10718,3.267009,1e-05,41895914.6972,0.005359,222003.0
2014-05-01,497386.765202,75244,1870,1392,5.364,25.721308,1e-05,41936322.7859,0.005364,167861.0
2014-05-02,603810.208734,92920,8874,6137,0.178081450871,9.385254,1e-05,42286806.8771,0.005409,292881.0
2014-05-03,120216.631481,90210,19804,7716,0.179446164753,292.193656,1e-05,41550512.8971,0.005315,78782.0
2014-05-04,380428.032684,73586,19310,8054,0.14960697438,18.373909,1e-05,39349711.0705,0.005033,50950.0
2014-05-05,515843.426629,89374,20080,8434,0.150259944825,286.45433,1e-05,39147852.7342,0.005007,184156.0
2014-05-06,578469.604713,119200,15914,8977,0.166190705863,591.468947,1.5e-05,40752270.9772,0.005213,518867.0
2014-05-07,673223.734762,117884,4310,2541,0.40676048991,540.913337,1.2e-05,46706132.6119,0.005974,566819.0
2014-05-08,690650.424505,108443,2136,2350,0.6343,124.178028,1.2e-05,49588059.1914,0.006343,293424.0
2014-05-09,1509659.67766,103784,2644,2267,0.4442713,165.418262,1e-05,47383604.4269,0.006061,234478.0
2014-05-10,321188.099807,79039,2215,1558,0.45555,482.875516,1e-05,47484591.3697,0.006074,173762.0
2014-05-11,165555.471833,69269,1506,1627,0.17820058,39.058891,1e-05,46451236.9892,0.005942,120923.0
2014-05-12,553973.145487,82223,3098,1949,0.32970515,177.46075,1.2e-05,44941944.2301,0.005749,168471.0
2014-05-13,545633.223075,99255,3898,2274,0.388834927311,196.986538,1.2e-05,46413860.0134,0.005937,331979.0
2014-05-14,968073.523722,118490,2900,2367,0.206427474825,228.072877,1.5e-05,49556771.7438,0.006339,972270.0
2014-05-15,2168878.03415,82771,2178,2002,0.3586,14.78606,1.5e-05,56066430.5846,0.007172,367672.0
2014-05-16,1724984.57282,102066,2317,2182,0.2324061815,8.278945,1.2e-05,55506133.4009,0.0071,313468.0
2014-05-17,94011.2081887,92167,6264,1424,0.034505,4.990131,1e-05,53949178.6646,0.006901,248157.0
2014-05-18,170828.924943,96582,7735,1510,0.240886271675,5.094432,1e-05,50620330.2756,0.006475,346678.0
2014-05-19,539253.985317,97926,4130,1891,0.222686436,4.339427,1e-05,46904618.1637,0.006,247907.0
2014-05-20,534230.404691,112543,3501,1967,0.429797813445,5.293139,1.2e-05,47261961.0148,0.006045,395587.0
2014-05-21,419377.22559,106273,4016,1719,0.490733160245,1.938885,1.2e-05,52495398.0664,0.006715,474992.0
2014-05-22,2742883.02307,218827,7217,2687,1.31948669212,17.654757,1.2e-05,52197721.2852,0.006676,2846750.0
2014-05-23,1487361.8648,183196,4383,2562,0.829716780327,3.966371,1.2e-05,30985007.7937,0.003963,1174650.0
2014-05-24,330444.70798,124902,1635,1791,2.55977568,5.380735,1.2e-05,26046864.0389,0.003332,1111310.0
2014-05-25,278490.110169,109791,1452,1650,1.2909132695,1.919933,1.2e-05,32275728.2378,0.004129,638473.0
2014-05-26,429375.985242,111366,1516,1903,3.668,1.918615,1.2e-05,28674736.2759,0.003668,464861.0
2014-05-27,535349.806839,155700,2058,1856,9.4025,2.782545,1.2e-05,29400107.1867,0.003761,1358170.0
2014-05-28,18918299.4355,138242,2512,2255,4.659,38.527318,1.2e-05,36424931.4318,0.004659,1550580.0
2014-05-29,282285.670802,119701,1236,1671,5.028,2.638213,1.2e-05,39311139.3663,0.005028,485322.0
2014-05-30,1484009.73453,141349,1947,1988,1.32531381767,3.026946,1.2e-05,37264798.0839,0.004767,166638.0
2014-05-31,544139.816464,84426,1123,1187,2.670392,2.964638,1.2e-05,33081478.6725,0.004232,201568.0
2014-06-01,151896.760346,90421,862,1317,4.145,1.929123,1e-05,32403252.8605,0.004145,246244.0
2014-06-02,404897.765099,131381,2185,1557,14.0967,2.11849,1.2e-05,31943456.218,0.004086,274937.0
2014-06-03,353081.719543,128313,1450,1698,4.339,2.416545,1.2e-05,33923139.1252,0.004339,612441.0
2014-06-04,409841.630561,120517,1526,1748,9.855,2.26296,1.2e-05,34245129.747,0.00438,438672.0
2014-06-05,190504.738765,129935,18142,1750,3.914e-09,448.972723,1.2e-05,30602167.9245,0.003914,251994.0
2014-06-06,15357318.7326,126874,48863,36985,3.958e-09,328.649103,1e-05,30943128.5301,0.003958,62554.0
2014-06-07,84825.4881914,78387,697,1282,1.72304,1.644596,1.2e-05,30614701.7369,0.003916,103888.0
2014-06-08,77322.5745335,103070,30226,25615,3.97e-09,126.486697,1e-05,31040303.1354,0.00397,115875.0
2014-06-09,271026.031158,116883,3172,3771,3.972e-09,2.370835,1.2e-05,31050159.0703,0.003972,434971.0
2014-06-10,322097247.038,109162,1045,1725,0.4229,2.101799,1.2e-05,33062947.0029,0.004229,386360.0
2014-06-11,249627.138678,91331,953,1557,4.549,1.747242,1e-05,35562936.7756,0.004549,257057.0
2014-06-12,748152.082903,127346,1369,1939,2.2025,2.655451,1.5e-05,34434656.5279,0.004405,264548.0
2014-06-13,405298.718474,117584,1066,1652,0.2019,17.221369,1.2e-05,31571370.3562,0.004038,172430.0
2014-06-14,88186.8130773,91632,598,1194,0.8274,2.002068,1.2e-05,32345669.519,0.004137,144324.0
2014-06-15,67646.5892597,101365,16410,15360,4.011e-09,2.454072,1e-05,31359647.5082,0.004011,82035.0
2014-06-16,412526.919237,151064,35766,29440,4.208e-09,155.746887,1.1e-05,32899414.5679,0.004208,177955.0
2014-06-17,383388.070465,172282,881,1469,0.4164,589.2596,1.5e-05,32551326.8471,0.004164,115743.0
2014-06-18,395299.290153,188818,37939,30785,4.256e-09,297.583867,1.5e-05,33272860.8429,0.004256,153448.0
2014-06-19,676730.212141,133634,682,1384,1.91295,16.194411,1.5e-05,33237541.9262,0.004251,24118.0
2014-06-20,346599.514763,182326,973,1417,0.423,4.406387,1.5e-05,33070858.1304,0.00423,157677.0
2014-06-21,89112.7713751,208627,586,1021,0.4952655755,35.893112,1e-05,32730507.4371,0.004187,77189.0
2014-06-22,95647.808945,153850,592,1087,0.4153,37.687751,1.5e-05,32463896.8526,0.004153,204893.0
2014-06-23,202159.645662,124761,643,1264,2.792062,3.140236,1.5e-05,32728330.6634,0.004186,104712.0
2014-06-24,587605.705475,142897,763,1293,0.91328345,3.70459,1.5e-05,31939708.0069,0.004085,196770.0
2014-06-25,196688.873056,154922,786,1267,0.4046,13.402633,1.5e-05,31631665.0532,0.004046,208741.0
2014-06-26,180884.581245,160094,715,1338,0.3929,2.972477,1.2e-05,30717701.7867,0.003929,19022.0
2014-06-27,316595.813833,154088,646,1250,8.104,3.618382,1.5e-05,31681501.1751,0.004052,17794.0
2014-06-28,483034.650675,98311,489,948,2.51427,2.185386,1.2e-05,31346621.8022,0.00401,8316.0
2014-06-29,465426.597934,87599,561,998,0.7872,1.944528,1.2e-05,30770447.4857,0.003936,13533.0
2014-06-30,712257.249269,153149,927,1387,4.013,4.37603,1.2e-05,31370536.1339,0.004013,20028.0
2014-07-01,357963.242274,181920,886,1420,3.78,108.252009,1.5e-05,29553662.3848,0.00378,241870.0
2014-07-02,468684.909647,166671,776,1351,10.754625,28.645842,1.2e-05,28258994.5522,0.003615,157412.0
2014-07-03,287509.905321,126858,1171,1408,0.3481,3.055762,1.2e-05,27214802.992,0.003481,140023.0
2014-07-04,310625.931488,155972,765,1238,0.600903,3.808817,1.2e-05,26241017.4566,0.003357,224680.0
2014-07-05,106127.076985,168617,673,1133,0.46802635,4.158322,1.5e-05,25372778.2934,0.003245,215980.0
2014-07-06,105947.223504,157978,701,1212,1.563866,3.708852,1.2e-05,24503097.5829,0.003134,148862.0
2014-07-07,408257.672629,248512,1107,1416,1.1236,833.864054,1.2e-05,21961877.5795,0.002809,191510.0
2014-07-08,400696.826702,227445,1363,1489,0.076975,5.03536,1.2e-05,24068802.3824,0.003079,222957.0
2014-07-09,954885.354288,218029,1465,1707,0.138642,494.69603,1e-05,25804788.4163,0.003301,178918.0
2014-07-10,902646.924399,287785,1410,1984,0.194,238.189011,1e-05,30330653.3333,0.00388,281909.0
2014-07-11,1613547.63425,232191,1931,1785,0.08148,4.995582,1e-05,31848225.8013,0.004074,406560.0
2014-07-12,146765.083786,149775,1089,1379,0.090258,3.166402,1.2e-05,33602452.9544,0.004298,172674.0
2014-07-13,128345.64569,126084,734,1182,0.12951841,2.633945,1.2e-05,33761249.6865,0.004318,64623.0
2014-07-14,337115.565885,138036,1087,1561,0.10765,2.971762,1.2e-05,33666142.0188,0.004306,113927.0
2014-07-15,655613.657461,154053,1565,1533,0.08736,1112.672488,1.2e-05,34145512.3757,0.004368,176067.0
2014-07-16,383470.735803,204028,1376,1795,0.18056,1154.398269,1.2e-05,35293120.0339,0.004514,351852.0
2014-07-17,1439142.68861,297483,1801,2118,0.4898,2357.367148,1.2e-05,38292392.3077,0.004898,952310.0
2014-07-18,1317762.31071,225383,1677,1737,6.167,534.664712,1.2e-05,48214132.1912,0.006167,613098.0
2014-07-19,271843.360163,264101,1011,1517,0.6365,72.077593,1.2e-05,49757480.4455,0.006365,538408.0
2014-07-20,140142.495526,191808,616,1211,1.583862,4.394106,1.2e-05,41134367.7893,0.005262,175004.0
2014-07-21,680014.386065,182147,602,1242,0.5383,3.759861,1.2e-05,42082752.9883,0.005383,136967.0
2014-07-22,484637.374652,210085,1260,1620,0.5361,4.693675,1.2e-05,41914523.9123,0.005361,280454.0
2014-07-23,491142.142281,200425,1284,1590,11.294,5.775627,1.5e-05,46605926.2812,0.005647,327880.0
2014-07-24,720948.035516,239126,1163,1520,6.146,5.690914,1.5e-05,50718773.9787,0.006146,263739.0
2014-07-25,744381.323518,161111,1137,1357,5.929,43.461362,1.2e-05,48930803.7131,0.005929,153002.0
2014-07-26,23631586.8108,144765,653,1174,0.30285,3.695038,1.5e-05,49982693.8714,0.006057,146117.0
2014-07-27,201302.442546,124582,594,1031,0.18117,2.947952,1.5e-05,49833980.4544,0.006039,99553.0
2014-07-28,407713.098794,143438,1735,1433,1.44528,4.686763,1.2e-05,49700874.6627,0.006022,159893.0
2014-07-29,330418.26787,156222,1018,1612,3.0785,14.922022,1.2e-05,50809251.9477,0.006157,123408.0
2014-07-30,1047209.9357,192206,1445,1674,6.065,6.815115,1.2e-05,50056736.7775,0.006065,474010.0
2014-07-31,451528.970363,232714,1690,1782,0.168465,5.767518,1.2e-05,42128390.239,0.005105,572621.0
2014-08-01,775551.440998,215948,951,1604,5.13117,116.223077,1.2e-05,42772751.4237,0.005183,393153.0
2014-08-02,116759.059301,157627,919,1215,0.26855,3.879054,1.2e-05,44326057.4515,0.005371,220518.0
2014-08-03,125059.029132,129590,1717,1115,0.015789,2.82142,1.2e-05,43432104.678,0.005263,70579.0
2014-08-04,355850.884991,186443,1626,1682,0.10428,4.409013,1.2e-05,43028625.6233,0.005214,341765.0
2014-08-05,495488.948713,160679,1353,1471,0.183115584,3.557353,1.2e-05,40836987.9342,0.004948,256947.0
2014-08-06,286003.612115,149255,830,1306,0.5108,3.479172,1.2e-05,42154925.5198,0.005108,203335.0
2014-08-07,595185.831918,170328,939,1320,0.162936,4.069523,1.2e-05,43375912.7097,0.005256,221958.0
2014-08-08,342222.171442,237616,1231,1300,0.054239277495,5.653846,1.2e-05,44090173.8389,0.005343,192304.0
